Date,Open,High,Low,Close,Volume
2017-01-03 20:22:00,7383.74,7384.35,7383.18,7383.58,18.925
2017-01-03 20:23:00,7385.06,7385.42,7383.11,7383.11,39.109
2017-01-03 20:24:00,7381.71,7381.71,7380.0,7380.38,50.919
2017-01-03 20:25:00,7381.52,7382.2,7381.02,7381.2,33.511
2017-01-03 20:26:00,7381.25,7381.71,7378.68,7379.53,29.206
2017-01-03 20:27:00,7381.11,7381.92,7380.19,7380.25,24.756
2017-01-03 20:28:00,7380.6,7383.62,7380.28,7383.08,34.988
2017-01-03 20:29:00,7386.98,7394.6,7386.66,7394.0,77.381
2017-01-03 20:30:00,7396.71,7403.88,7396.51,7401.33,87.812
2017-01-03 20:31:00,7401.11,7410.0,7400.9,7409.23,72.889
2017-01-03 20:32:00,7406.49,7406.49,7404.11,7405.42,64.594
2017-01-03 20:33:00,7407.42,7408.06,7405.0,7405.38,41.053
2017-01-03 20:34:00,7407.92,7408.93,7407.57,7408.7,25.465
2017-01-03 20:35:00,7404.46,7406.61,7404.03,7405.42,36.084
2017-01-03 20:36:00,7410.9,7413.87,7410.58,7413.77,33.893
2017-01-03 20:37:00,7410.46,7410.74,7408.47,7409.92,31.805
2017-01-03 20:38:00,7412.25,7416.32,7412.03,7413.0,30.572
2017-01-03 20:39:00,7417.87,7417.87,7415.5,7417.02,45.638
2017-01-03 20:40:00,7412.73,7416.98,7412.61,7415.75,79.125
2017-01-03 20:41:00,7416.02,7417.99,7415.1,7415.49,37.32
2017-01-03 20:42:00,7414.95,7415.86,7410.27,7411.02,40.709
2017-01-03 20:43:00,7403.04,7404.0,7396.82,7400.0,103.24
2017-01-03 20:44:00,7399.62,7400.35,7391.0,7392.04,63.114
2017-01-03 20:45:00,7384.1,7394.33,7383.0,7392.99,45.228
2017-01-03 20:46:00,7394.54,7397.29,7394.41,7396.04,30.336
2017-01-03 20:47:00,7395.44,7396.05,7388.78,7392.1,29.788
2017-01-03 20:48:00,7388.81,7389.32,7386.23,7386.87,52.036
2017-01-03 20:49:00,7386.1,7386.24,7380.86,7382.67,43.778
2017-01-03 20:50:00,7389.44,7389.8,7387.21,7387.27,40.092
2017-01-03 20:51:00,7388.11,7388.14,7384.85,7387.43,44.314
2017-01-03 20:52:00,7383.95,7384.33,7379.0,7382.78,33.336
2017-01-03 20:53:00,7381.65,7381.65,7377.0,7378.15,33.285
2017-01-03 20:54:00,7377.43,7378.9,7375.37,7375.82,44.831
2017-01-03 20:55:00,7378.42,7382.8,7378.31,7381.75,29.916
2017-01-03 20:56:00,7382.21,7382.78,7376.52,7380.37,30.903
2017-01-03 20:57:00,7378.89,7382.0,7378.85,7379.7,66.177
2017-01-03 20:58:00,7382.06,7383.22,7381.52,7382.73,28.469
2017-01-03 20:59:00,7383.48,7383.99,7381.2,7381.21,36.932
2017-01-03 21:00:00,7377.14,7379.25,7377.0,7377.27,32.981
2017-01-03 21:01:00,7378.0,7380.0,7376.15,7380.0,52.94
2017-01-03 21:02:00,7380.01,7380.32,7380.0,7380.0,47.578
2017-01-03 21:03:00,7378.01,7378.7,7376.99,7376.99,23.806
2017-01-03 21:04:00,7377.19,7377.46,7369.88,7369.91,64.847
2017-01-03 21:05:00,7372.56,7372.86,7369.42,7369.42,46.39
2017-01-03 21:06:00,7371.65,7372.27,7367.05,7368.21,32.75
2017-01-03 21:07:00,7368.9,7369.8,7361.32,7363.41,43.671
2017-01-03 21:08:00,7362.14,7362.97,7358.22,7358.84,32.24
2017-01-03 21:09:00,7362.56,7366.37,7361.17,7361.91,32.21
2017-01-03 21:10:00,7367.02,7368.64,7365.45,7368.64,35.032
2017-01-03 21:11:00,7367.72,7367.72,7363.18,7363.18,59.94
2017-01-03 21:12:00,7364.47,7367.0,7364.0,7365.55,37.216
2017-01-03 21:13:00,7367.83,7368.71,7367.28,7368.61,23.54
2017-01-03 21:14:00,7368.88,7369.9,7368.88,7369.19,40.26
2017-01-03 21:15:00,7368.13,7368.56,7364.84,7365.04,34.772
2017-01-03 21:16:00,7364.95,7365.06,7356.65,7356.65,60.092
2017-01-03 21:17:00,7361.75,7361.98,7357.54,7357.69,39.516
2017-01-03 21:18:00,7360.0,7360.17,7351.0,7351.41,59.758
2017-01-03 21:19:00,7352.41,7352.45,7343.02,7343.19,85.1
2017-01-03 21:20:00,7340.19,7350.13,7340.19,7350.0,113.584
2017-01-03 21:21:00,7348.02,7348.36,7337.68,7338.51,33.269
2017-01-03 21:22:00,7341.0,7342.13,7340.0,7340.12,61.633
2017-01-03 21:23:00,7344.6,7351.6,7344.1,7351.2,49.101
2017-01-03 21:24:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:25:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:26:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:27:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:28:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:29:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:30:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:31:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:32:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:33:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:34:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:35:00,7351.2,7351.2,7351.2,7351.2,0.0
2017-01-03 21:36:00,7354.59,7354.68,7346.23,7347.45,21.912
2017-01-03 21:37:00,7347.63,7348.12,7347.35,7347.77,39.765
2017-01-03 21:38:00,7348.12,7350.66,7347.92,7349.94,62.201
2017-01-03 21:39:00,7348.23,7350.04,7348.15,7348.85,47.653
2017-01-03 21:40:00,7341.85,7343.78,7330.17,7330.29,91.539
2017-01-03 21:41:00,7336.41,7336.78,7330.69,7333.33,36.143
2017-01-03 21:42:00,7335.33,7338.39,7334.74,7335.34,32.942
2017-01-03 21:43:00,7337.09,7339.7,7336.13,7339.3,70.81
2017-01-03 21:44:00,7344.57,7346.21,7343.61,7346.14,35.423
2017-01-03 21:45:00,7346.8,7346.8,7341.1,7341.95,55.613
2017-01-03 21:46:00,7344.31,7344.31,7336.13,7336.19,49.491
2017-01-03 21:47:00,7343.91,7344.3,7342.51,7342.51,41.276
2017-01-03 21:48:00,7341.98,7343.28,7341.61,7342.86,30.715
2017-01-03 21:49:00,7344.24,7358.0,7343.62,7357.55,85.245
2017-01-03 21:50:00,7359.65,7360.08,7353.9,7357.41,85.163
2017-01-03 21:51:00,7358.49,7364.81,7358.32,7364.25,50.921
2017-01-03 21:52:00,7361.27,7361.45,7358.74,7359.1,27.491
2017-01-03 21:53:00,7361.61,7362.79,7359.01,7359.25,38.677
2017-01-03 21:54:00,7360.14,7360.25,7355.96,7355.96,54.562
2017-01-03 21:55:00,7357.18,7358.92,7356.35,7356.92,37.854
2017-01-03 21:56:00,7356.42,7356.6,7353.35,7353.44,31.68
2017-01-03 21:57:00,7357.69,7361.0,7357.69,7360.8,72.748
2017-01-03 21:58:00,7358.68,7359.52,7356.78,7358.0,34.346
2017-01-03 21:59:00,7357.08,7365.02,7356.6,7364.48,42.656
2017-01-03 22:00:00,7362.91,7363.01,7359.45,7359.64,33.65
2017-01-03 22:01:00,7361.08,7361.1,7360.23,7360.23,29.591
2017-01-03 22:02:00,7358.62,7359.57,7352.71,7353.35,43.158
2017-01-03 22:03:00,7354.2,7356.61,7352.0,7355.88,42.736
2017-01-03 22:04:00,7353.79,7353.79,7349.93,7350.11,37.784
2017-01-03 22:05:00,7349.45,7351.71,7348.26,7350.56,60.308
2017-01-03 22:06:00,7356.11,7356.41,7352.59,7353.04,42.168
2017-01-03 22:07:00,7350.33,7351.41,7345.84,7347.35,42.941
2017-01-03 22:08:00,7342.32,7346.0,7341.82,7343.0,60.312
2017-01-03 22:09:00,7340.79,7342.39,7338.02,7340.0,37.119
2017-01-03 22:10:00,7339.57,7342.81,7339.44,7342.62,36.089
2017-01-03 22:11:00,7333.57,7336.99,7330.0,7330.53,517.95
2017-01-03 22:12:00,7328.53,7331.0,7326.6,7331.0,76.281
2017-01-03 22:13:00,7327.6,7328.44,7323.89,7324.49,67.945
2017-01-03 22:14:00,7317.71,7327.49,7317.71,7326.9,53.008
2017-01-03 22:15:00,7326.4,7334.29,7323.77,7332.89,81.112
2017-01-03 22:16:00,7327.31,7330.68,7326.26,7328.01,58.096
2017-01-03 22:17:00,7331.42,7336.05,7330.8,7335.51,140.122
2017-01-03 22:18:00,7334.89,7337.02,7332.46,7333.8,70.083
2017-01-03 22:19:00,7334.66,7342.33,7333.74,7341.67,49.546
2017-01-03 22:20:00,7338.78,7340.06,7335.64,7336.44,30.311
2017-01-03 22:21:00,7336.12,7336.25,7332.66,7332.7,69.31
2017-01-03 22:22:00,7328.0,7332.99,7328.0,7332.79,29.96
2017-01-03 22:23:00,7334.67,7334.99,7329.67,7329.7,46.181
2017-01-03 22:24:00,7329.16,7333.67,7328.61,7333.5,48.342
2017-01-03 22:25:00,7330.98,7332.63,7329.06,7330.08,24.354
2017-01-03 22:26:00,7330.19,7330.67,7314.33,7314.33,50.446
2017-01-03 22:27:00,7320.01,7321.83,7317.02,7321.62,43.559
2017-01-03 22:28:00,7320.91,7320.99,7315.23,7315.8,37.134
2017-01-03 22:29:00,7318.33,7321.57,7317.11,7321.07,63.047
2017-01-03 22:30:00,7322.2,7322.93,7312.28,7314.4,62.409
2017-01-03 22:31:00,7304.72,7310.43,7304.31,7305.0,42.61
2017-01-03 22:32:00,7309.02,7310.0,7305.0,7306.13,66.101
2017-01-03 22:33:00,7308.77,7316.77,7307.0,7316.25,44.473
2017-01-03 22:34:00,7314.52,7316.06,7309.7,7314.66,71.909
2017-01-03 22:35:00,7312.35,7312.85,7300.01,7300.48,38.787
2017-01-03 22:36:00,7305.88,7313.23,7304.86,7313.0,65.089
2017-01-03 22:37:00,7316.74,7322.77,7313.05,7320.99,58.365
2017-01-03 22:38:00,7322.7,7333.44,7322.02,7332.49,39.546
2017-01-03 22:39:00,7336.12,7355.78,7334.32,7352.57,37.991
2017-01-03 22:40:00,7343.59,7345.34,7343.0,7345.34,30.787
2017-01-03 22:41:00,7343.65,7346.82,7341.13,7342.01,45.72
2017-01-03 22:42:00,7342.62,7356.21,7342.62,7355.54,44.035
2017-01-03 22:43:00,7355.02,7355.32,7349.3,7349.46,42.05
2017-01-03 22:44:00,7350.41,7352.0,7350.25,7351.99,32.057
2017-01-03 22:45:00,7348.64,7351.72,7347.11,7350.31,29.503
2017-01-03 22:46:00,7355.0,7362.16,7355.0,7360.0,59.871
2017-01-03 22:47:00,7358.47,7358.49,7355.18,7356.26,31.498
2017-01-03 22:48:00,7356.66,7357.18,7353.53,7355.26,26.674
2017-01-03 22:49:00,7353.95,7357.57,7353.37,7357.54,20.211
2017-01-03 22:50:00,7361.84,7362.6,7360.0,7360.0,55.644
2017-01-03 22:51:00,7359.0,7359.17,7354.0,7354.58,36.383
2017-01-03 22:52:00,7355.87,7356.37,7353.67,7354.78,35.93
2017-01-03 22:53:00,7350.94,7351.41,7346.96,7347.58,43.091
2017-01-03 22:54:00,7348.61,7349.88,7347.11,7349.88,50.898
2017-01-03 22:55:00,7351.54,7357.34,7350.56,7357.22,28.032
2017-01-03 22:56:00,7355.22,7355.53,7353.06,7354.64,29.809
2017-01-03 22:57:00,7353.43,7353.43,7347.5,7348.07,51.856
2017-01-03 22:58:00,7341.79,7344.99,7336.45,7344.81,28.699
2017-01-03 22:59:00,7336.79,7339.13,7336.43,7338.4,27.931
2017-01-03 23:00:00,7340.21,7340.79,7336.07,7338.22,27.825
2017-01-03 23:01:00,7334.14,7337.0,7334.04,7336.98,18.144
2017-01-03 23:02:00,7338.37,7344.9,7337.9,7344.02,64.502
2017-01-03 23:03:00,7340.97,7342.46,7339.83,7341.58,40.262
2017-01-03 23:04:00,7344.0,7346.74,7343.46,7345.86,22.91
2017-01-03 23:05:00,7348.03,7355.0,7347.03,7354.72,32.86
2017-01-03 23:06:00,7356.38,7358.56,7356.29,7358.53,43.391
2017-01-03 23:07:00,7354.22,7354.26,7351.87,7353.3,49.658
2017-01-03 23:08:00,7355.62,7356.5,7354.05,7356.5,23.77
2017-01-03 23:09:00,7354.17,7356.77,7353.77,7356.75,29.745
2017-01-03 23:10:00,7357.87,7361.11,7357.26,7357.93,42.066
2017-01-03 23:11:00,7355.91,7358.22,7355.91,7358.0,33.959
2017-01-03 23:12:00,7355.96,7361.0,7355.88,7360.46,28.767
2017-01-03 23:13:00,7361.89,7362.19,7360.62,7360.74,25.016
2017-01-03 23:14:00,7362.73,7368.79,7362.61,7367.88,39.917
2017-01-03 23:15:00,7366.86,7367.29,7359.29,7359.57,50.316
2017-01-03 23:16:00,7360.48,7361.05,7357.15,7357.92,31.17
2017-01-03 23:17:00,7357.17,7360.9,7357.17,7360.63,33.741
2017-01-03 23:18:00,7356.54,7356.78,7352.01,7353.17,26.785
2017-01-03 23:19:00,7353.13,7353.13,7351.0,7352.26,15.618
2017-01-03 23:20:00,7354.2,7357.81,7354.2,7355.84,16.639
2017-01-03 23:21:00,7357.45,7357.91,7357.4,7357.91,18.032
2017-01-03 23:22:00,7358.99,7361.19,7358.3,7361.09,42.534
2017-01-03 23:23:00,7359.87,7361.93,7359.81,7360.71,75.662
2017-01-03 23:24:00,7357.07,7357.1,7353.48,7353.72,25.783
2017-01-03 23:25:00,7352.11,7354.96,7352.11,7354.96,27.097
2017-01-03 23:26:00,7355.53,7357.42,7355.11,7356.67,31.054
2017-01-03 23:27:00,7357.04,7358.95,7356.55,7358.68,46.13
2017-01-03 23:28:00,7359.42,7362.2,7359.4,7362.15,19.124
2017-01-03 23:29:00,7361.91,7365.17,7361.85,7364.92,21.909
2017-01-03 23:30:00,7367.37,7368.73,7367.0,7367.45,27.606
2017-01-03 23:31:00,7363.0,7365.49,7363.0,7365.49,18.075
2017-01-03 23:32:00,7366.01,7367.2,7365.57,7367.07,26.949
2017-01-03 23:33:00,7368.0,7368.97,7365.82,7365.82,30.132
2017-01-03 23:34:00,7366.0,7366.18,7360.57,7360.57,21.847
2017-01-03 23:35:00,7361.96,7362.18,7360.0,7360.1,35.589
2017-01-03 23:36:00,7360.43,7361.78,7360.41,7361.24,19.893
2017-01-03 23:37:00,7361.75,7363.59,7361.02,7363.2,28.211
2017-01-03 23:38:00,7369.26,7380.0,7368.36,7379.26,47.805
2017-01-03 23:39:00,7383.19,7388.26,7382.54,7385.0,41.974
2017-01-03 23:40:00,7388.94,7393.0,7388.91,7391.47,49.304
2017-01-03 23:41:00,7397.51,7398.06,7383.7,7385.44,51.734
2017-01-03 23:42:00,7385.53,7387.38,7382.65,7386.4,46.592
2017-01-03 23:43:00,7381.53,7381.53,7372.95,7380.4,42.304
2017-01-03 23:44:00,7380.44,7386.88,7378.4,7386.37,34.325
2017-01-03 23:45:00,7389.31,7390.0,7384.42,7384.61,66.52
2017-01-03 23:46:00,7382.55,7382.96,7376.34,7376.59,32.187
2017-01-03 23:47:00,7379.79,7380.99,7377.94,7378.01,41.588
2017-01-03 23:48:00,7381.98,7381.98,7381.08,7381.38,31.255
2017-01-03 23:49:00,7378.04,7382.0,7378.0,7381.56,56.193
2017-01-03 23:50:00,7383.84,7384.65,7383.41,7383.52,31.174
2017-01-03 23:51:00,7384.0,7384.38,7377.77,7377.89,27.973
2017-01-03 23:52:00,7375.51,7376.21,7374.03,7374.26,36.068
2017-01-03 23:53:00,7376.0,7378.73,7375.61,7378.57,56.198
2017-01-03 23:54:00,7377.09,7377.72,7375.65,7377.53,15.893
2017-01-03 23:55:00,7374.6,7374.95,7368.51,7368.82,44.194
2017-01-03 23:56:00,7363.54,7367.94,7362.96,7365.45,31.758
2017-01-03 23:57:00,7367.0,7367.1,7355.16,7355.46,58.757
2017-01-03 23:58:00,7360.33,7362.33,7358.37,7362.21,21.292
2017-01-03 23:59:00,7359.77,7363.5,7358.96,7363.23,50.443
2017-01-04 00:00:00,7358.47,7360.19,7347.14,7349.09,36.57
2017-01-04 00:01:00,7343.29,7352.61,7343.29,7350.13,40.354
2017-01-04 00:02:00,7348.44,7352.98,7348.4,7352.31,32.811
2017-01-04 00:03:00,7353.21,7353.91,7349.34,7351.1,37.27
2017-01-04 00:04:00,7348.08,7348.52,7341.92,7342.38,26.198
2017-01-04 00:05:00,7346.14,7359.49,7345.79,7358.74,36.105
2017-01-04 00:06:00,7351.86,7355.84,7349.24,7355.79,27.409
2017-01-04 00:07:00,7354.51,7360.14,7353.28,7360.08,62.789
2017-01-04 00:08:00,7362.58,7368.5,7362.58,7368.44,27.444
2017-01-04 00:09:00,7367.99,7368.27,7364.18,7364.83,24.011
2017-01-04 00:10:00,7364.99,7367.5,7364.48,7366.87,25.742
2017-01-04 00:11:00,7373.91,7374.89,7372.08,7372.61,27.492
2017-01-04 00:12:00,7370.46,7371.58,7369.61,7369.89,26.912
2017-01-04 00:13:00,7370.11,7372.55,7370.11,7372.31,87.807
2017-01-04 00:14:00,7372.08,7372.64,7370.93,7370.93,38.391
2017-01-04 00:15:00,7371.15,7373.34,7371.02,7373.2,22.325
2017-01-04 00:16:00,7373.91,7380.57,7373.68,7380.05,38.046
2017-01-04 00:17:00,7377.62,7379.21,7375.62,7375.82,35.29
2017-01-04 00:18:00,7376.25,7377.9,7372.02,7372.35,31.564
2017-01-04 00:19:00,7372.36,7372.76,7371.0,7371.02,73.507
2017-01-04 00:20:00,7367.69,7369.36,7367.59,7369.07,65.85
2017-01-04 00:21:00,7371.39,7374.0,7371.04,7372.22,23.382
2017-01-04 00:22:00,7373.45,7373.88,7373.12,7373.54,25.072
2017-01-04 00:23:00,7372.61,7372.97,7369.92,7371.7,23.305
2017-01-04 00:24:00,7370.82,7371.33,7368.39,7368.4,19.987
2017-01-04 00:25:00,7366.87,7367.13,7364.38,7364.41,30.858
2017-01-04 00:26:00,7361.91,7363.08,7361.38,7362.44,23.38
2017-01-04 00:27:00,7365.21,7365.54,7363.51,7364.33,33.194
2017-01-04 00:28:00,7362.91,7363.19,7361.97,7362.1,22.48
2017-01-04 00:29:00,7359.66,7359.66,7355.19,7355.47,22.057
2017-01-04 00:30:00,7356.91,7361.36,7356.6,7361.1,30.944
2017-01-04 00:31:00,7358.92,7362.29,7358.77,7362.27,23.924
2017-01-04 00:32:00,7363.53,7365.27,7361.87,7365.16,25.143
2017-01-04 00:33:00,7364.06,7364.61,7361.83,7362.02,26.021
2017-01-04 00:34:00,7358.65,7359.9,7354.46,7359.63,47.034
2017-01-04 00:35:00,7356.76,7357.39,7356.0,7357.2,31.694
2017-01-04 00:36:00,7362.81,7369.91,7362.53,7369.22,29.08
2017-01-04 00:37:00,7370.64,7370.76,7365.5,7367.05,46.916
2017-01-04 00:38:00,7365.07,7368.71,7365.03,7368.65,28.123
2017-01-04 00:39:00,7365.79,7367.17,7365.6,7366.26,21.758
2017-01-04 00:40:00,7367.52,7367.99,7366.0,7367.24,56.907
2017-01-04 00:41:00,7372.11,7374.76,7371.29,7374.4,29.078
2017-01-04 00:42:00,7376.19,7378.1,7370.81,7371.53,34.374
2017-01-04 00:43:00,7368.83,7372.77,7368.33,7371.96,36.328
2017-01-04 00:44:00,7371.54,7371.98,7370.38,7371.0,26.799
2017-01-04 00:45:00,7367.28,7370.64,7367.28,7370.56,23.864
2017-01-04 00:46:00,7369.49,7375.31,7369.49,7375.01,19.576
2017-01-04 00:47:00,7375.0,7376.99,7374.83,7376.62,38.51
2017-01-04 00:48:00,7378.29,7378.71,7375.85,7376.03,30.719
2017-01-04 00:49:00,7377.24,7377.88,7376.23,7376.41,36.438
2017-01-04 00:50:00,7377.01,7378.0,7377.0,7377.99,42.987
2017-01-04 00:51:00,7376.51,7376.83,7374.08,7375.56,36.887
2017-01-04 00:52:00,7375.0,7375.0,7374.56,7374.88,36.742
2017-01-04 00:53:00,7376.0,7376.46,7374.69,7376.41,39.512
2017-01-04 00:54:00,7374.86,7374.98,7370.47,7374.22,31.844
2017-01-04 00:55:00,7373.29,7374.51,7373.1,7373.36,30.332
2017-01-04 00:56:00,7373.66,7373.75,7373.03,7373.11,30.818
2017-01-04 00:57:00,7373.69,7373.8,7370.03,7370.03,25.669
2017-01-04 00:58:00,7375.64,7380.0,7374.93,7380.0,42.199
2017-01-04 00:59:00,7379.94,7380.0,7377.76,7377.97,62.78
2017-01-04 01:00:00,7377.86,7378.31,7375.87,7376.17,27.78
2017-01-04 01:01:00,7375.33,7378.55,7375.25,7377.84,26.353
2017-01-04 01:02:00,7375.5,7376.33,7373.1,7373.85,29.737
2017-01-04 01:03:00,7369.99,7370.92,7363.8,7363.84,68.354
2017-01-04 01:04:00,7366.1,7367.86,7363.25,7363.61,29.311
2017-01-04 01:05:00,7363.43,7365.0,7362.95,7363.9,45.762
2017-01-04 01:06:00,7364.69,7366.45,7364.1,7366.06,27.037
2017-01-04 01:07:00,7367.01,7369.7,7366.86,7369.14,35.195
2017-01-04 01:08:00,7368.08,7369.01,7363.16,7363.63,40.679
2017-01-04 01:09:00,7363.14,7365.85,7362.84,7364.69,37.626
2017-01-04 01:10:00,7367.87,7367.94,7364.6,7364.74,28.424
2017-01-04 01:11:00,7368.36,7368.63,7365.12,7365.36,54.295
2017-01-04 01:12:00,7365.47,7365.58,7356.99,7356.99,40.757
2017-01-04 01:13:00,7354.3,7358.85,7354.03,7358.13,52.148
2017-01-04 01:14:00,7359.46,7360.98,7357.96,7357.96,39.392
2017-01-04 01:15:00,7363.32,7364.41,7360.03,7361.97,39.851
2017-01-04 01:16:00,7363.99,7363.99,7360.79,7361.27,38.465
2017-01-04 01:17:00,7359.38,7361.74,7358.98,7359.15,36.787
2017-01-04 01:18:00,7359.19,7360.43,7358.75,7358.92,32.795
2017-01-04 01:19:00,7360.49,7360.71,7360.0,7360.01,39.087
2017-01-04 01:20:00,7363.79,7365.81,7363.31,7363.79,31.222
2017-01-04 01:21:00,7363.87,7364.51,7360.2,7361.82,34.739
2017-01-04 01:22:00,7362.16,7362.45,7361.0,7361.12,43.086
2017-01-04 01:23:00,7362.92,7365.94,7362.05,7364.4,48.838
2017-01-04 01:24:00,7363.55,7363.85,7362.0,7362.0,51.26
2017-01-04 01:25:00,7362.05,7362.25,7360.01,7360.73,83.441
2017-01-04 01:26:00,7359.9,7359.93,7355.0,7355.12,47.053
2017-01-04 01:27:00,7353.77,7356.0,7353.41,7355.63,40.645
2017-01-04 01:28:00,7358.8,7359.32,7352.55,7353.53,31.603
2017-01-04 01:29:00,7353.4,7353.8,7345.0,7345.0,43.111
2017-01-04 01:30:00,7349.44,7354.26,7348.98,7354.05,37.17
2017-01-04 01:31:00,7351.97,7356.29,7348.54,7348.83,34.127
2017-01-04 01:32:00,7350.91,7351.78,7348.21,7351.03,30.393
2017-01-04 01:33:00,7353.0,7353.02,7352.26,7352.98,35.984
2017-01-04 01:34:00,7355.17,7355.97,7354.45,7354.46,27.826
2017-01-04 01:35:00,7356.71,7359.0,7356.0,7358.42,35.343
2017-01-04 01:36:00,7362.0,7362.66,7355.11,7355.43,38.861
2017-01-04 01:37:00,7356.22,7359.38,7355.2,7358.48,65.038
2017-01-04 01:38:00,7358.95,7362.73,7358.72,7362.04,31.939
2017-01-04 01:39:00,7362.49,7362.67,7361.35,7361.75,30.994
2017-01-04 01:40:00,7363.13,7365.48,7362.81,7365.38,31.028
2017-01-04 01:41:00,7365.89,7366.07,7360.0,7360.82,34.06
2017-01-04 01:42:00,7362.66,7362.66,7360.51,7361.49,45.632
2017-01-04 01:43:00,7360.48,7362.07,7358.24,7358.62,30.16
2017-01-04 01:44:00,7356.44,7361.41,7355.99,7360.93,39.703
2017-01-04 01:45:00,7357.63,7359.98,7357.63,7359.6,36.237
2017-01-04 01:46:00,7356.57,7359.14,7356.27,7359.0,14.864
2017-01-04 01:47:00,7358.32,7358.95,7357.42,7357.81,33.448
2017-01-04 01:48:00,7356.65,7357.65,7356.01,7357.16,30.89
2017-01-04 01:49:00,7356.54,7357.51,7355.1,7357.39,25.59
2017-01-04 01:50:00,7356.01,7359.0,7356.01,7358.19,31.706
2017-01-04 01:51:00,7358.49,7358.6,7355.86,7358.53,26.566
2017-01-04 01:52:00,7356.43,7356.94,7354.01,7354.65,37.168
2017-01-04 01:53:00,7354.0,7358.36,7353.75,7358.25,40.273
2017-01-04 01:54:00,7360.0,7360.39,7356.53,7357.0,78.075
2017-01-04 01:55:00,7359.25,7362.23,7358.33,7362.09,34.454
2017-01-04 01:56:00,7359.1,7360.1,7358.86,7360.0,39.67
2017-01-04 01:57:00,7360.84,7364.96,7360.47,7364.87,31.233
2017-01-04 01:58:00,7367.09,7367.52,7365.87,7367.35,49.99
2017-01-04 01:59:00,7364.44,7366.28,7362.77,7362.87,30.312
2017-01-04 02:00:00,7365.24,7365.94,7361.68,7361.84,27.572
2017-01-04 02:01:00,7362.22,7362.92,7359.9,7362.11,26.457
2017-01-04 02:02:00,7358.48,7361.41,7358.48,7359.2,24.768
2017-01-04 02:03:00,7363.44,7363.88,7361.35,7363.88,32.32
2017-01-04 02:04:00,7365.88,7367.32,7365.51,7366.8,30.594
2017-01-04 02:05:00,7365.69,7370.0,7365.51,7369.85,42.078
2017-01-04 02:06:00,7371.07,7383.51,7370.96,7383.21,37.518
2017-01-04 02:07:00,7376.06,7378.67,7375.82,7378.29,28.929
2017-01-04 02:08:00,7380.07,7388.2,7380.0,7385.01,77.362
2017-01-04 02:09:00,7386.03,7387.79,7385.9,7387.18,33.144
2017-01-04 02:10:00,7387.51,7387.88,7382.3,7383.32,35.535
2017-01-04 02:11:00,7384.09,7385.86,7383.3,7385.32,27.107
2017-01-04 02:12:00,7383.76,7384.57,7383.63,7384.01,20.85
2017-01-04 02:13:00,7385.14,7387.49,7385.01,7387.39,29.759
2017-01-04 02:14:00,7388.63,7390.46,7388.31,7388.31,33.231
2017-01-04 02:15:00,7384.68,7386.47,7384.68,7385.92,39.631
2017-01-04 02:16:00,7385.68,7386.0,7383.81,7384.02,24.11
2017-01-04 02:17:00,7383.89,7385.53,7383.88,7384.3,21.401
2017-01-04 02:18:00,7385.0,7387.79,7385.0,7385.82,52.972
2017-01-04 02:19:00,7382.16,7382.77,7378.54,7378.73,31.274
2017-01-04 02:20:00,7380.97,7381.09,7377.52,7377.97,36.736
2017-01-04 02:21:00,7375.68,7377.13,7373.93,7373.93,29.249
2017-01-04 02:22:00,7371.53,7371.95,7368.99,7369.52,39.423
2017-01-04 02:23:00,7369.21,7372.07,7368.85,7370.79,28.609
2017-01-04 02:24:00,7370.71,7371.52,7369.72,7371.49,32.399
2017-01-04 02:25:00,7369.42,7371.72,7368.54,7368.98,58.353
2017-01-04 02:26:00,7365.63,7369.98,7365.4,7369.52,25.445
2017-01-04 02:27:00,7373.9,7377.83,7373.58,7377.73,43.875
2017-01-04 02:28:00,7376.49,7376.83,7371.99,7374.81,25.292
2017-01-04 02:29:00,7373.37,7373.37,7371.72,7373.15,41.769
2017-01-04 02:30:00,7374.28,7374.71,7373.37,7374.27,28.712
2017-01-04 02:31:00,7371.55,7371.94,7370.65,7370.77,33.832
2017-01-04 02:32:00,7370.44,7370.62,7369.0,7369.27,52.156
2017-01-04 02:33:00,7365.75,7367.58,7365.74,7366.42,36.363
2017-01-04 02:34:00,7370.78,7375.93,7370.46,7375.37,38.765
2017-01-04 02:35:00,7374.97,7375.99,7371.74,7375.96,42.012
2017-01-04 02:36:00,7375.37,7375.65,7373.27,7373.41,33.489
2017-01-04 02:37:00,7371.93,7373.79,7371.45,7373.41,28.408
2017-01-04 02:38:00,7369.17,7375.0,7369.09,7374.75,40.71
